Title,Publication Date,Pages,Articles,Largeur,Hauteur,Mots Page 1,Blocs Page 1,Table Page 1,Publicite Page 1,Illustrations Page 1,Mots Page 2,Blocs Page 2,Table Page 2,Publicite Page 2,Illustrations Page 2,Mots Page 3,Blocs Page 3,Table Page 3,Publicite Page 3,Illustrations Page 3,Mots Page 4,Blocs Page 4,Table Page 4,Publicite Page 4,Illustrations Page 4,Mots Page 5,Blocs Page 5,Table Page 5,Publicite Page 5,Illustrations Page 5,Mots Page 6,Blocs Page 6,Table Page 6,Publicite Page 6,Illustrations Page 6
Le Gaulois,17.11.1870,4,74,444,614,4401,41,0,2,0,5403,62,0,0,0,6554,40,0,0,0,7003,32,1,2,0,,,,,,,,,,
Le Gaulois,18.11.1870,4,68,446,626,4581,39,0,2,0,5750,37,0,0,0,6111,50,0,0,0,6958,29,1,1,0,,,,,,,,,,
Le Gaulois,19.11.1870,4,58,444,625,4550,46,0,2,0,6271,35,0,0,0,6179,43,0,0,0,7259,38,1,1,0,,,,,,,,,,
Le Gaulois,20.11.1870,4,82,444,624,4801,39,0,2,0,5572,47,0,0,0,6594,41,0,0,0,5297,27,3,2,0,,,,,,,,,,
Le Gaulois,21.11.1870,4,72,445,624,4690,41,0,2,0,5759,43,0,0,0,5871,36,0,0,0,6434,22,1,5,0,,,,,,,,,,
Le Gaulois,22.11.1870,4,67,444,624,4896,47,0,2,0,5659,49,0,0,0,6529,29,0,0,0,5201,17,0,2,0,,,,,,,,,,
Le Gaulois,23.11.1870,4,77,445,624,4524,45,0,2,0,5442,46,0,1,0,5986,46,1,0,0,7764,35,2,1,0,,,,,,,,,,
Le Gaulois,24.11.1870,4,70,443,626,4638,31,0,2,0,5554,35,0,0,0,6018,44,0,0,0,6705,28,1,1,0,,,,,,,,,,
Le Gaulois,25.11.1870,4,52,440,624,4609,23,0,2,0,6503,30,0,0,0,5489,78,0,0,0,6549,67,1,2,0,,,,,,,,,,
Le Gaulois,26.11.1870,4,58,445,624,4529,42,0,2,0,5707,32,0,0,0,6286,45,0,0,0,5191,27,1,1,0,,,,,,,,,,
Le Gaulois,27.11.1870,4,77,443,624,4873,33,0,2,0,5459,43,0,0,0,5863,51,0,0,0,6985,32,1,1,0,,,,,,,,,,
Le Gaulois,28.11.1870,4,58,448,623,4772,42,0,2,0,5754,49,0,0,0,6059,73,0,0,0,7017,40,1,3,0,,,,,,,,,,
Le Gaulois,29.11.1870,4,81,443,626,5225,35,0,2,0,6427,37,0,0,0,6507,38,0,0,0,6624,34,0,5,0,,,,,,,,,,
Le Gaulois,30.11.1870,4,55,446,624,4755,50,0,2,0,4982,23,0,0,0,6426,41,0,0,0,7537,20,1,2,0,,,,,,,,,,
Le Gaulois,01.12.1870,4,64,444,625,4456,47,0,2,0,5420,51,0,0,1,5707,40,0,0,0,6812,30,1,1,0,,,,,,,,,,
Le Gaulois,02.12.1870,4,79,442,625,4561,47,0,2,0,6518,57,0,0,0,6220,38,0,0,0,5419,20,1,3,0,,,,,,,,,,
Le Gaulois,03.12.1870,4,85,444,618,5386,57,0,3,0,5497,58,0,0,0,6948,44,0,0,0,6199,29,1,2,0,,,,,,,,,,
Le Gaulois,04.12.1870,4,104,446,626,5277,55,0,2,0,5689,57,0,0,0,6181,50,0,0,0,7381,38,3,2,0,,,,,,,,,,
Le Gaulois,05.12.1870,4,59,454,630,5041,47,0,2,0,5483,55,0,0,0,7226,35,0,0,0,5599,37,1,0,0,,,,,,,,,,
Le Gaulois,06.12.1870,4,60,449,627,4737,38,0,2,0,5736,37,0,0,0,6225,46,0,0,0,7368,24,0,2,0,,,,,,,,,,
Le Gaulois,07.12.1870,4,66,446,627,4701,45,0,2,0,6138,46,0,0,0,6652,36,0,0,0,7407,22,1,2,0,,,,,,,,,,
Le Gaulois,08.12.1870,4,52,450,626,4604,40,0,2,0,6089,41,0,0,0,5143,28,0,0,0,5669,19,3,2,0,,,,,,,,,,
Le Gaulois,09.12.1870,4,60,448,609,4768,47,0,2,0,5775,37,0,0,0,5885,50,0,0,0,5742,26,1,0,0,,,,,,,,,,
Le Gaulois,10.12.1870,4,99,451,623,4625,46,0,2,0,6628,43,0,0,0,5755,30,0,0,0,4902,28,1,0,0,,,,,,,,,,
Le Gaulois,11.12.1870,4,65,445,626,4953,26,0,2,1,5640,52,0,0,0,6319,37,0,0,0,6482,20,1,1,0,,,,,,,,,,
Le Gaulois,12.12.1870,4,70,450,624,4849,49,0,2,0,6161,45,0,0,0,7138,39,0,0,0,7362,19,1,1,0,,,,,,,,,,
Le Gaulois,13.12.1870,4,60,446,628,4759,52,0,2,0,6314,31,0,0,0,6440,43,0,0,0,6926,37,0,0,0,,,,,,,,,,
Le Gaulois,14.12.1870,4,76,446,623,4911,43,0,2,0,5846,43,0,0,0,6418,51,0,0,0,8085,29,1,0,0,,,,,,,,,,
Le Gaulois,15.12.1870,4,70,451,629,4651,45,0,2,0,5816,43,0,0,0,6284,38,0,0,0,6686,37,4,1,0,,,,,,,,,,
Le Gaulois,16.12.1870,4,67,450,626,4567,53,0,2,0,5476,35,0,0,1,7208,39,1,0,0,7445,23,4,1,0,,,,,,,,,,
Le Gaulois,17.12.1870,4,65,447,624,4607,37,0,2,1,5511,41,0,0,0,4104,33,0,0,1,5557,36,1,1,0,,,,,,,,,,
Le Gaulois,18.12.1870,4,68,448,626,4802,36,0,2,0,5755,48,0,0,0,6423,38,0,0,0,7456,37,1,1,0,,,,,,,,,,
Le Gaulois,19.12.1870,4,62,445,625,4728,57,0,2,0,5804,38,0,0,0,6729,36,0,0,0,5532,20,1,4,0,,,,,,,,,,
Le Gaulois,20.12.1870,4,68,446,624,4809,44,0,2,0,5601,54,0,0,0,6541,41,0,0,0,6897,21,0,1,0,,,,,,,,,,
Le Gaulois,21.12.1870,4,54,449,627,4857,50,0,2,0,6143,41,0,0,0,6693,42,0,0,0,5493,26,1,1,0,,,,,,,,,,
Le Gaulois,22.12.1870,4,65,452,628,4986,36,0,2,0,5477,44,0,0,0,6110,27,0,0,0,7172,34,1,1,0,,,,,,,,,,
Le Gaulois,23.12.1870,4,50,451,628,4832,44,0,2,0,5373,43,0,0,3,6683,24,0,0,0,6984,21,1,1,0,,,,,,,,,,
Le Gaulois,24.12.1870,4,65,448,626,4638,44,0,2,0,5768,47,0,0,0,6868,22,0,0,0,7456,18,1,1,0,,,,,,,,,,
Le Gaulois,25.12.1870,4,60,449,625,4619,38,0,3,0,5792,31,0,0,0,6427,45,0,0,0,4499,31,1,2,0,,,,,,,,,,
Le Gaulois,26.12.1870,4,65,453,628,5005,35,0,3,0,6288,47,0,0,0,6194,46,0,0,0,7317,29,1,2,0,,,,,,,,,,
Le Gaulois,27.12.1870,4,52,448,625,4449,51,0,2,0,6314,35,0,0,0,7960,25,0,0,0,6303,51,0,1,0,,,,,,,,,,
Le Gaulois,28.12.1870,4,72,444,619,4752,37,0,2,0,5942,35,0,0,0,6058,42,0,0,0,6714,31,1,2,0,,,,,,,,,,
Le Gaulois,29.12.1870,4,68,444,624,4804,30,0,2,0,5458,41,0,0,0,6045,43,0,0,0,7028,23,1,1,0,,,,,,,,,,
Le Gaulois,30.12.1870,4,61,446,624,4753,32,0,2,0,5338,45,0,0,0,6044,34,0,0,0,7859,30,1,1,0,,,,,,,,,,
Le Gaulois,31.12.1870,4,63,451,628,4514,37,0,2,0,5450,37,0,0,0,5891,35,0,0,0,6983,43,1,2,0,,,,,,,,,,
Le Gaulois,01.01.1871,4,55,449,625,4517,39,0,2,0,5675,43,0,0,0,6662,29,0,0,0,4685,23,1,1,0,,,,,,,,,,
Le Gaulois,02.01.1871,4,67,449,620,4667,33,0,3,0,5442,48,0,0,0,6174,38,0,0,0,6362,17,3,2,0,,,,,,,,,,
Le Gaulois,03.01.1871,4,66,458,628,5065,40,0,3,0,5823,43,0,0,2,6528,23,0,0,0,6735,23,0,2,0,,,,,,,,,,
Le Gaulois,04.01.1871,4,65,455,625,4548,40,0,2,0,5611,39,0,0,0,6286,27,0,0,0,6359,24,5,1,0,,,,,,,,,,
Le Gaulois,05.01.1871,4,65,451,622,3973,54,0,2,0,5874,35,0,0,0,6000,43,0,0,0,6268,29,1,2,0,,,,,,,,,,
Le Gaulois,06.01.1871,4,66,452,624,4732,45,0,2,0,5916,41,0,0,0,6613,34,0,0,1,6068,38,1,2,0,,,,,,,,,,
Le Gaulois,07.01.1871,4,63,453,626,4420,47,0,2,0,6323,39,0,0,0,6330,24,0,0,0,5254,27,4,2,0,,,,,,,,,,
Le Gaulois,08.01.1871,4,65,450,621,4481,51,0,2,0,5647,35,0,0,1,6643,36,0,0,0,7350,29,1,1,0,,,,,,,,,,
Le Gaulois,09.01.1871,4,58,455,628,4881,51,0,2,0,6437,35,0,0,0,6196,42,0,0,0,6407,21,3,2,0,,,,,,,,,,
Le Gaulois,10.01.1871,4,54,456,626,4751,40,0,2,0,5454,38,0,0,0,6305,39,0,0,0,5885,18,0,2,0,,,,,,,,,,
Le Gaulois,11.01.1871,4,56,454,625,4907,27,0,2,0,5302,45,0,0,0,6213,27,0,0,0,5792,18,1,1,0,,,,,,,,,,
Le Gaulois,12.01.1871,4,68,451,624,4647,34,0,2,0,5316,37,0,0,0,5636,40,0,0,0,5521,26,1,1,0,,,,,,,,,,
Le Gaulois,13.01.1871,4,57,430,623,4836,53,0,2,0,5810,64,0,0,0,6174,38,0,0,1,5549,36,1,1,0,,,,,,,,,,
Le Gaulois,14.01.1871,4,53,431,623,4545,57,0,2,0,5877,54,0,0,0,7377,60,0,0,0,6084,16,1,1,0,,,,,,,,,,
Le Gaulois,15.01.1871,4,62,435,623,5071,44,0,2,0,5481,54,0,0,0,5594,39,1,0,0,5761,40,1,1,0,,,,,,,,,,
Le Gaulois,16.01.1871,4,69,431,606,4688,50,0,2,0,5197,55,0,0,0,6088,49,0,0,0,7939,41,1,1,0,,,,,,,,,,
Le Gaulois,17.01.1871,4,74,443,614,4345,45,0,2,0,5185,47,0,0,0,6194,56,1,0,0,6474,35,0,1,0,,,,,,,,,,
Le Gaulois,18.01.1871,4,71,433,609,4653,51,0,2,0,5216,57,0,0,0,6097,48,0,0,0,6760,36,1,1,0,,,,,,,,,,
Le Gaulois,19.01.1871,4,60,427,602,4333,51,0,2,0,5378,44,1,0,0,6805,55,0,0,0,7300,39,1,1,0,,,,,,,,,,
Le Gaulois,20.01.1871,4,58,439,610,4589,46,0,2,0,5499,55,0,0,0,6569,46,0,0,0,5545,44,1,1,0,,,,,,,,,,
Le Gaulois,21.01.1871,4,66,435,611,4148,51,0,2,0,5267,52,0,0,0,6430,58,0,0,0,5153,37,1,1,0,,,,,,,,,,
Le Gaulois,22.01.1871,4,69,441,608,4293,70,0,2,0,5639,48,0,0,0,6069,72,0,0,0,7444,48,1,1,0,,,,,,,,,,
Le Gaulois,23.01.1871,4,84,431,599,5286,56,0,2,0,5446,50,0,0,0,5296,49,0,0,0,5137,50,1,2,0,,,,,,,,,,
Le Gaulois,24.01.1871,4,53,438,609,4472,42,0,2,0,5411,57,0,0,0,6142,58,0,0,0,7152,48,0,1,0,,,,,,,,,,
Le Gaulois,25.01.1871,4,69,434,591,4479,48,0,2,0,5495,42,0,0,0,5868,39,0,0,0,6947,43,1,1,0,,,,,,,,,,
Le Gaulois,26.01.1871,4,66,438,621,4528,40,0,2,0,5709,55,0,0,0,6257,51,0,0,0,5677,38,1,1,0,,,,,,,,,,
Le Gaulois,27.01.1871,4,54,447,600,4932,35,0,2,0,5479,52,0,0,0,7340,40,0,0,0,8025,38,1,1,0,,,,,,,,,,
Le Gaulois,28.01.1871,4,74,434,622,4609,52,0,2,0,5446,56,0,0,0,6113,47,0,0,0,5709,33,1,2,0,,,,,,,,,,
Le Gaulois,29.01.1871,4,54,445,621,4919,48,0,2,0,5309,45,0,0,0,5871,31,0,0,0,7342,30,1,1,0,,,,,,,,,,
Le Gaulois,30.01.1871,4,64,439,626,4385,45,0,2,0,5149,62,0,0,0,5892,47,0,0,0,7118,38,1,0,0,,,,,,,,,,
Le Gaulois,31.01.1871,4,58,451,626,5468,35,0,2,0,5017,53,1,0,0,6548,43,0,0,0,6265,31,0,2,0,,,,,,,,,,
Le Gaulois,01.02.1871,4,57,451,609,4641,44,2,2,0,6109,35,0,0,0,6574,32,0,0,0,7209,16,3,3,0,,,,,,,,,,
Le Gaulois,02.02.1871,4,59,453,601,4523,52,0,2,0,6015,36,0,0,0,6992,23,0,0,0,7943,27,0,1,0,,,,,,,,,,
Le Gaulois,03.02.1871,4,44,453,619,4543,46,0,2,0,5790,45,0,0,0,6061,42,0,0,1,7836,20,0,1,0,,,,,,,,,,
Le Gaulois,04.02.1871,4,36,450,619,4596,25,0,2,0,5199,46,0,0,0,6360,17,0,0,0,7594,14,0,1,0,,,,,,,,,,
Le Gaulois,05.02.1871,4,48,449,620,4468,32,0,2,0,5306,33,0,0,0,5541,40,0,0,0,7236,39,0,2,0,,,,,,,,,,
Le Gaulois,06.02.1871,4,66,451,595,4354,37,0,2,0,5812,42,0,0,0,6509,38,1,0,0,5503,43,0,3,0,,,,,,,,,,
Le Gaulois,07.02.1871,4,44,452,602,4614,46,0,2,0,5151,38,0,0,0,5174,42,0,0,0,7189,34,0,2,0,,,,,,,,,,
Le Gaulois,08.02.1871,4,90,447,587,4481,33,0,2,0,5425,26,0,0,0,5469,74,0,0,0,6711,35,0,1,0,,,,,,,,,,
Le Gaulois,09.02.1871,4,66,452,611,4259,39,0,2,0,5086,34,0,0,0,5098,68,0,0,0,5300,17,0,2,0,,,,,,,,,,
Le Gaulois,10.02.1871,4,60,449,595,4503,43,0,2,0,4936,43,0,0,0,5933,38,0,0,0,6287,23,0,2,0,,,,,,,,,,
Le Gaulois,11.02.1871,4,53,453,608,4259,39,0,3,0,5188,35,0,0,0,6002,33,0,0,0,4410,26,1,3,0,,,,,,,,,,
Le Gaulois,12.02.1871,4,72,454,598,4455,31,0,2,0,5311,21,0,0,0,5050,40,0,0,0,6082,30,0,2,0,,,,,,,,,,
Le Gaulois,13.02.1871,4,66,451,620,4230,54,0,2,0,5544,26,0,0,0,5928,30,0,0,0,6289,30,0,1,0,,,,,,,,,,
Le Gaulois,14.02.1871,4,41,449,611,3972,83,0,2,0,5199,40,0,0,0,5772,27,0,0,0,6001,17,0,1,0,,,,,,,,,,
Le Gaulois,15.02.1871,4,62,450,623,3152,29,1,2,0,5298,40,0,0,0,5500,61,0,0,0,5975,40,0,1,0,,,,,,,,,,
Le Gaulois,16.02.1871,4,61,445,617,4353,40,0,2,0,5033,62,0,0,0,6588,29,0,0,0,6834,29,0,1,0,,,,,,,,,,
Le Gaulois,17.02.1871,4,68,452,621,4415,62,0,3,0,5941,23,0,0,0,6169,51,0,0,0,7351,21,0,1,0,,,,,,,,,,
Le Gaulois,18.02.1871,4,73,449,620,4391,49,0,3,0,6240,51,0,0,0,5551,28,5,0,0,7173,31,0,3,0,,,,,,,,,,
Le Gaulois,19.02.1871,4,87,447,624,4731,44,0,3,1,5170,41,0,0,1,6022,23,0,0,0,6443,35,0,1,0,,,,,,,,,,
Le Gaulois,20.02.1871,4,60,441,620,4682,33,0,3,0,4921,32,0,0,0,6308,27,0,0,0,4202,29,2,3,0,,,,,,,,,,
Le Gaulois,21.02.1871,4,72,452,626,4705,40,0,3,0,5083,48,0,0,0,5440,39,0,0,0,4464,22,0,2,0,,,,,,,,,,
Le Gaulois,22.02.1871,4,91,450,620,4540,36,0,2,0,5722,37,0,0,0,5660,52,0,0,0,4188,37,0,4,0,,,,,,,,,,
Le Gaulois,23.02.1871,4,77,453,623,5157,36,0,2,0,5281,43,0,0,0,5971,54,0,0,0,3776,19,0,2,0,,,,,,,,,,
Le Gaulois,24.02.1871,4,65,455,624,4813,48,0,2,0,5274,54,0,0,0,6519,38,0,0,0,4295,27,0,2,0,,,,,,,,,,
Le Gaulois,25.02.1871,4,69,450,613,4615,70,0,2,0,5767,54,0,0,0,6064,34,0,0,0,6335,31,0,2,0,,,,,,,,,,
Le Gaulois,26.02.1871,4,75,449,620,4588,44,0,2,0,5296,43,0,0,0,6352,38,0,0,0,6405,33,0,2,0,,,,,,,,,,
Le Gaulois,27.02.1871,4,75,448,615,5074,59,0,2,0,5281,37,0,0,0,6452,49,0,0,0,4239,29,0,2,0,,,,,,,,,,
Le Gaulois,28.02.1871,4,80,451,621,4818,52,0,2,0,5550,44,0,0,0,6401,35,0,0,0,4664,25,0,2,0,,,,,,,,,,
Le Gaulois,01.03.1871,4,68,445,621,4606,37,0,2,0,5340,50,0,0,0,6192,38,0,0,0,4819,23,0,2,0,,,,,,,,,,
Le Gaulois,04.03.1871,4,39,451,616,5212,35,0,3,0,5939,25,0,0,0,6470,22,0,0,0,5814,40,0,3,0,,,,,,,,,,
Le Gaulois,05.03.1871,4,83,448,621,4939,50,0,2,0,6028,42,0,0,0,5639,28,0,0,0,6732,30,0,2,0,,,,,,,,,,
Le Gaulois,06.03.1871,4,74,449,621,4604,38,0,2,0,6416,44,0,0,0,6719,30,0,0,0,5482,23,6,4,0,,,,,,,,,,
Le Gaulois,07.03.1871,4,68,452,625,4381,45,0,2,0,6595,34,0,0,0,6362,34,0,0,0,4958,30,0,3,0,,,,,,,,,,
Le Gaulois,08.03.1871,4,75,450,620,4621,55,0,2,0,5999,47,0,0,0,6155,30,0,0,0,4276,26,4,2,0,,,,,,,,,,
Le Gaulois,09.03.1871,4,76,453,617,5325,66,0,2,0,5889,45,0,0,0,6759,29,0,0,0,3841,20,1,3,0,,,,,,,,,,
